    NI,   NJ 
    70    70
   X VALUES
 0.42507924E+01 0.42507924E+01 0.42507924E+01 0.42507924E+01 0.42507924E+01 0.42507924E+01 0.42507924E+01 0.42507924E+01
 0.42507924E+01 0.42507924E+01 0.42507924E+01 0.42507924E+01 0.42507924E+01 0.42507924E+01 0.42507924E+01 0.42507924E+01
 0.42507924E+01 0.42507924E+01 0.42507924E+01 0.42507924E+01 0.42507924E+01 0.42507924E+01 0.42507924E+01 0.42507924E+01
 0.42507924E+01 0.42507924E+01 0.42507924E+01 0.42507924E+01 0.42507924E+01 0.42507924E+01
 I =     6 DENSITY =  0.44624192E+01
  DENSITY, J=1,NJ 
 0.44624192E+01 0.44624192E+01 0.44624192E+01 0.44624192E+01 0.44624192E+01 0.44624192E+01 0.44624192E+01 0.44624192E+01
 0.44624192E+01 0.44624192E+01 0.44624192E+01 0.44624192E+01 0.44624192E+01 0.44624192E+01 0.44624192E+01 0.44624192E+01
 0.44624192E+01 0.44624192E+01 0.44624192E+01 0.44624192E+01 0.44624192E+01 0.44624192E+01 0.44624192E+01 0.44624192E+01
 0.44624192E+01 0.44624192E+01 0.44624192E+01 0.44624192E+01 0.44624192E+01 0.44624192E+01 0.44624192E+01 0.44624192E+01
 0.44624192E+01 0.44624192E+01 0.44624192E+01 0.44624192E+01 0.44624192E+01 0.44624192E+01 0.44624192E+01 0.44624192E+01
 0.44624192E+01 0.44624192E+01 0.44624192E+01 0.44624192E+01 0.44624192E+01 0.44624192E+01 0.44624192E+01 0.44624192E+01
 0.44624192E+01 0.44624192E+01 0.44624192E+01 0.44624192E+01 0.44624192E+01 0.44624192E+01 0.44624192E+01 0.44624192E+01
 0.44624192E+01 0.44624192E+01 0.44624192E+01 0.44624192E+01 0.44624192E+01 0.44624192E+01 0.44624192E+01 0.44624192E+01
 0.44624192E+01 0.44624192E+01 0.44624192E+01 0.44624192E+01 0.44624192E+01 0.44624192E+01
 I =     7 DENSITY =  0.46845818E+01
  DENSITY, J=1,NJ 
 0.46845818E+01 0.46845818E+01 0.46845818E+01 0.46845818E+01 0.46845818E+01 0.46845818E+01 0.46845818E+01 0.46845818E+01
 0.46845818E+01 0.46845818E+01 0.46845818E+01 0.46845818E+01 0.46845818E+01 0.46845818E+01 0.46845818E+01 0.46845818E+01
 0.46845818E+01 0.46845818E+01 0.46845818E+01 0.46845818E+01 0.46845818E+01 0.46845818E+01 0.46845818E+01 0.46845818E+01
 0.46845818E+01 0.46845818E+01 0.46845818E+01 0.46845818E+01 0.46845818E+01 0.46845818E+01 0.46845818E+01 0.46845818E+01
 0.46845818E+01 0.46845818E+01 0.46845818E+01 0.46845818E+01 0.46845818E+01 0.46845818E+01 0.46845818E+01 0.46845818E+01
 0.46845818E+01 0.46845818E+01 0.46845818E+01 0.46845818E+01 0.46845818E+01 0.46845818E+01 0.46845818E+01 0.46845818E+01
 0.46845818E+01 0.46845818E+01 0.46845818E+01 0.46845818E+01 0.46845818E+01 0.46845818E+01 0.46845818E+01 0.46845818E+01
 0.46845818E+01 0.46845818E+01 0.46845818E+01 0.46845818E+01 0.46845818E+01 0.46845818E+01 0.46845818E+01 0.46845818E+01
 0.46845818E+01 0.46845818E+01 0.46845818E+01 0.46845818E+01 0.46845818E+01 0.46845818E+01
 I =     8 DENSITY =  0.49178048E+01
  DENSITY, J=1,NJ 
 0.49178048E+01 0.49178048E+01 0.49178048E+01 0.49178048E+01 0.49178048E+01 0.49178048E+01 0.49178048E+01 0.49178048E+01
 0.49178048E+01 0.49178048E+01 0.49178048E+01 0.49178048E+01 0.49178048E+01 0.49178048E+01 0.49178048E+01 0.49178048E+01
 0.49178048E+01 0.49178048E+01 0.49178048E+01 0.49178048E+01 0.49178048E+01 0.49178048E+01 0.49178048E+01 0.49178048E+01
 0.49178048E+01 0.49178048E+01 0.49178048E+01 0.49178048E+01 0.49178048E+01 0.49178048E+01 0.49178048E+01 0.49178048E+01
 0.49178048E+01 0.49178048E+01 0.49178048E+01 0.49178048E+01 0.49178048E+01 0.49178048E+01 0.49178048E+01 0.49178048E+01
 0.49178048E+01 0.49178048E+01 0.49178048E+01 0.49178048E+01 0.49178048E+01 0.49178048E+01 0.49178048E+01 0.49178048E+01
 0.49178048E+01 0.49178048E+01 0.49178048E+01 0.49178048E+01 0.49178048E+01 0.49178048E+01 0.49178048E+01 0.49178048E+01
 0.49178048E+01 0.49178048E+01 0.49178048E+01 0.49178048E+01 0.49178048E+01 0.49178048E+01 0.49178048E+01 0.49178048E+01
 0.49178048E+01 0.49178048E+01 0.49178048E+01 0.49178048E+01 0.49178048E+01 0.49178048E+01
 I =     9 DENSITY =  0.51626389E+01
  DENSITY, J=1,NJ 
 0.51626389E+01 0.51626389E+01 0.51626389E+01 0.51626389E+01 0.51626389E+01 0.51626389E+01 0.51626389E+01 0.51626389E+01
 0.51626389E+01 0.51626389E+01 0.51626389E+01 0.51626389E+01 0.51626389E+01 0.51626389E+01 0.51626389E+01 0.51626389E+01
 0.51626389E+01 0.51626389E+01 0.51626389E+01 0.51626389E+01 0.51626389E+01 0.51626389E+01 0.51626389E+01 0.51626389E+01
 0.51626389E+01 0.51626389E+01 0.51626389E+01 0.51626389E+01 0.51626389E+01 0.51626389E+01 0.51626389E+01 0.51626389E+01
 0.51626389E+01 0.51626389E+01 0.51626389E+01 0.51626389E+01 0.51626389E+01 0.51626389E+01 0.51626389E+01 0.51626389E+01
 0.51626389E+01 0.51626389E+01 0.51626389E+01 0.51626389E+01 0.51626389E+01 0.51626389E+01 0.51626389E+01 0.51626389E+01
 0.51626389E+01 0.51626389E+01 0.51626389E+01 0.51626389E+01 0.51626389E+01 0.51626389E+01 0.51626389E+01 0.51626389E+01
 0.51626389E+01 0.51626389E+01 0.51626389E+01 0.51626389E+01 0.51626389E+01 0.51626389E+01 0.51626389E+01 0.51626389E+01
 0.51626389E+01 0.51626389E+01 0.51626389E+01 0.51626389E+01 0.51626389E+01 0.51626389E+01
 I =    10 DENSITY =  0.54196622E+01
  DENSITY, J=1,NJ 
 0.54196622E+01 0.54196622E+01 0.54196622E+01 0.54196622E+01 0.54196622E+01 0.54196622E+01 0.54196622E+01 0.54196622E+01
 0.54196622E+01 0.54196622E+01 0.54196622E+01 0.54196622E+01 0.54196622E+01 0.54196622E+01 0.54196622E+01 0.54196622E+01
 0.54196622E+01 0.54196622E+01 0.54196622E+01 0.54196622E+01 0.54196622E+01 0.54196622E+01 0.54196622E+01 0.54196622E+01
 0.54196622E+01 0.54196622E+01 0.54196622E+01 0.54196622E+01 0.54196622E+01 0.54196622E+01 0.54196622E+01 0.54196622E+01
