    NI,   NJ 
    70    70
   X VALUES
 0.29361030E-01 0.29361030E-01 0.29361030E-01 0.29361030E-01 0.29361030E-01 0.29361030E-01 0.29361030E-01 0.29361030E-01
 0.29361030E-01 0.29361030E-01 0.29361030E-01 0.29361030E-01 0.29361030E-01 0.29361030E-01 0.29361030E-01 0.29361030E-01
 0.29361030E-01 0.29361030E-01 0.29361030E-01 0.29361030E-01 0.29361030E-01 0.29361030E-01 0.29361030E-01 0.29361030E-01
 0.29361030E-01 0.29361030E-01 0.29361030E-01 0.29361030E-01 0.29361030E-01 0.29361030E-01 0.29361030E-01 0.29361030E-01
 0.29361030E-01 0.29361030E-01 0.29361030E-01 0.29361030E-01 0.29361030E-01 0.29361030E-01 0.29361030E-01 0.29361030E-01
 0.29361030E-01 0.29361030E-01 0.29361030E-01 0.29361030E-01 0.29361030E-01 0.29361030E-01 0.29361030E-01 0.29361030E-01
 0.29361030E-01 0.29361030E-01 0.29361030E-01 0.29361030E-01 0.29361030E-01 0.29361030E-01
 I =     7 DENSITY =  0.31704401E-01
  DENSITY, J=1,NJ 
 0.31704401E-01 0.31704401E-01 0.31704401E-01 0.31704401E-01 0.31704401E-01 0.31704401E-01 0.31704401E-01 0.31704401E-01
 0.31704401E-01 0.31704401E-01 0.31704401E-01 0.31704401E-01 0.31704401E-01 0.31704401E-01 0.31704401E-01 0.31704401E-01
 0.31704401E-01 0.31704401E-01 0.31704401E-01 0.31704401E-01 0.31704401E-01 0.31704401E-01 0.31704401E-01 0.31704401E-01
 0.31704401E-01 0.31704401E-01 0.31704401E-01 0.31704401E-01 0.31704401E-01 0.31704401E-01 0.31704401E-01 0.31704401E-01
 0.31704401E-01 0.31704401E-01 0.31704401E-01 0.31704401E-01 0.31704401E-01 0.31704401E-01 0.31704401E-01 0.31704401E-01
 0.31704401E-01 0.31704401E-01 0.31704401E-01 0.31704401E-01 0.31704401E-01 0.31704401E-01 0.31704401E-01 0.31704401E-01
 0.31704401E-01 0.31704401E-01 0.31704401E-01 0.31704401E-01 0.31704401E-01 0.31704401E-01 0.31704401E-01 0.31704401E-01
 0.31704401E-01 0.31704401E-01 0.31704401E-01 0.31704401E-01 0.31704401E-01 0.31704401E-01 0.31704401E-01 0.31704401E-01
 0.31704401E-01 0.31704401E-01 0.31704401E-01 0.31704401E-01 0.31704401E-01 0.31704401E-01
 I =     8 DENSITY =  0.34234802E-01
  DENSITY, J=1,NJ 
 0.34234802E-01 0.34234802E-01 0.34234802E-01 0.34234802E-01 0.34234802E-01 0.34234802E-01 0.34234802E-01 0.34234802E-01
 0.34234802E-01 0.34234802E-01 0.34234802E-01 0.34234802E-01 0.34234802E-01 0.34234802E-01 0.34234802E-01 0.34234802E-01
 0.34234802E-01 0.34234802E-01 0.34234802E-01 0.34234802E-01 0.34234802E-01 0.34234802E-01 0.34234802E-01 0.34234802E-01
 0.34234802E-01 0.34234802E-01 0.34234802E-01 0.34234802E-01 0.34234802E-01 0.34234802E-01 0.34234802E-01 0.34234802E-01
 0.34234802E-01 0.34234802E-01 0.34234802E-01 0.34234802E-01 0.34234802E-01 0.34234802E-01 0.34234802E-01 0.34234802E-01
 0.34234802E-01 0.34234802E-01 0.34234802E-01 0.34234802E-01 0.34234802E-01 0.34234802E-01 0.34234802E-01 0.34234802E-01
 0.34234802E-01 0.34234802E-01 0.34234802E-01 0.34234802E-01 0.34234802E-01 0.34234802E-01 0.34234802E-01 0.34234802E-01
 0.34234802E-01 0.34234802E-01 0.34234802E-01 0.34234802E-01 0.34234802E-01 0.34234802E-01 0.34234802E-01 0.34234802E-01
 0.34234802E-01 0.34234802E-01 0.34234802E-01 0.34234802E-01 0.34234802E-01 0.34234802E-01
 I =     9 DENSITY =  0.36967159E-01
  DENSITY, J=1,NJ 
 0.36967159E-01 0.36967159E-01 0.36967159E-01 0.36967159E-01 0.36967159E-01 0.36967159E-01 0.36967159E-01 0.36967159E-01
 0.36967159E-01 0.36967159E-01 0.36967159E-01 0.36967159E-01 0.36967159E-01 0.36967159E-01 0.36967159E-01 0.36967159E-01
 0.36967159E-01 0.36967159E-01 0.36967159E-01 0.36967159E-01 0.36967159E-01 0.36967159E-01 0.36967159E-01 0.36967159E-01
 0.36967159E-01 0.36967159E-01 0.36967159E-01 0.36967159E-01 0.36967159E-01 0.36967159E-01 0.36967159E-01 0.36967159E-01
 0.36967159E-01 0.36967159E-01 0.36967159E-01 0.36967159E-01 0.36967159E-01 0.36967159E-01 0.36967159E-01 0.36967159E-01
 0.36967159E-01 0.36967159E-01 0.36967159E-01 0.36967159E-01 0.36967159E-01 0.36967159E-01 0.36967159E-01 0.36967159E-01
 0.36967159E-01 0.36967159E-01 0.36967159E-01 0.36967159E-01 0.36967159E-01 0.36967159E-01 0.36967159E-01 0.36967159E-01
 0.36967159E-01 0.36967159E-01 0.36967159E-01 0.36967159E-01 0.36967159E-01 0.36967159E-01 0.36967159E-01 0.36967159E-01
 0.36967159E-01 0.36967159E-01 0.36967159E-01 0.36967159E-01 0.36967159E-01 0.36967159E-01
 I =    10 DENSITY =  0.39917592E-01
  DENSITY, J=1,NJ 
 0.39917592E-01 0.39917592E-01 0.39917592E-01 0.39917592E-01 0.39917592E-01 0.39917592E-01 0.39917592E-01 0.39917592E-01
 0.39917592E-01 0.39917592E-01 0.39917592E-01 0.39917592E-01 0.39917592E-01 0.39917592E-01 0.39917592E-01 0.39917592E-01
 0.39917592E-01 0.39917592E-01 0.39917592E-01 0.39917592E-01 0.39917592E-01 0.39917592E-01 0.39917592E-01 0.39917592E-01
 0.39917592E-01 0.39917592E-01 0.39917592E-01 0.39917592E-01 0.39917592E-01 0.39917592E-01 0.39917592E-01 0.39917592E-01
 0.39917592E-01 0.39917592E-01 0.39917592E-01 0.39917592E-01 0.39917592E-01 0.39917592E-01 0.39917592E-01 0.39917592E-01
 0.39917592E-01 0.39917592E-01 0.39917592E-01 0.39917592E-01 0.39917592E-01 0.39917592E-01 0.39917592E-01 0.39917592E-01
 0.39917592E-01 0.39917592E-01 0.39917592E-01 0.39917592E-01 0.39917592E-01 0.39917592E-01 0.39917592E-01 0.39917592E-01
 0.39917592E-01 0.39917592E-01 0.39917592E-01 0.39917592E-01 0.39917592E-01 0.39917592E-01 0.39917592E-01 0.39917592E-01
